"jitter","jitter_abs","jitter_rap","jitter_ppq5","jitter_ddp"
0.00455,3.44e-05,0.0024,0.0025,0.00721
0.00255,1.81e-05,0.00124,0.00142,0.00372
0.00487,3.66e-05,0.00248,0.00255,0.00745
0.00493,3.99e-05,0.00274,0.00268,0.00822
0.00517,3.99e-05,0.00262,0.00261,0.00786
0.00424,3.14e-05,0.00169,0.00221,0.00507
0.00319,2.35e-05,0.00133,0.00176,0.00398
0.00488,3.58e-05,0.00243,0.00255,0.00728
0.0024,1.81e-05,0.00094,0.00131,0.00283
0.00284,2.23e-05,0.00126,0.0017,0.00379
0.00779,6e-05,0.00452,0.00364,0.01356
0.0057,4.23e-05,0.00301,0.00305,0.00904
0.00322,2.39e-05,0.00129,0.00169,0.00387
0.00492,3.81e-05,0.0022,0.00253,0.0066
0.00362,2.73e-05,0.00165,0.0022,0.00494
0.00358,2.69e-05,0.00136,0.00167,0.00407
0.00484,3.86e-05,0.00207,0.00218,0.00622
0.0025,1.86e-05,0.00083,0.00137,0.00248
0.0044,3.35e-05,0.00181,0.00242,0.00544
0.00365,2.94e-05,0.00161,0.00199,0.00484
0.00572,4.16e-05,0.00278,0.0031,0.00833
0.00487,4.17e-05,0.00222,0.00241,0.00667
0.00253,1.92e-05,0.00113,0.00142,0.0034
0.00322,2.29e-05,0.00149,0.00158,0.00448
0.00301,2.23e-05,0.00131,0.0017,0.00393
0.00882,6.84e-05,0.00449,0.00402,0.01346
0.00521,4.19e-05,0.00278,0.00279,0.00834
0.00345,2.66e-05,0.0012,0.00165,0.00361
0.0036,2.7e-05,0.0016,0.00183,0.0048
0.00725,5.39e-05,0.00431,0.00416,0.01292
0.00382,2.69e-05,0.00168,0.00205,0.00504
0.00266,2.11e-05,0.00104,0.00152,0.00312
0.00368,2.77e-05,0.00136,0.00183,0.00408
0.00335,2.49e-05,0.00148,0.00192,0.00445
0.00619,4.34e-05,0.00316,0.00316,0.00949
0.00441,3.36e-05,0.00178,0.00237,0.00533
0.00664,4.72e-05,0.0039,0.00329,0.0117
0.00634,4.74e-05,0.0024,0.00214,0.0072
0.00429,3.12e-05,0.00157,0.00177,0.00471
0.00585,4.6e-05,0.00244,0.00253,0.00731
0.0046,3.46e-05,0.00241,0.00245,0.00724
0.00513,3.85e-05,0.00245,0.00288,0.00736
0.00414,3.04e-05,0.0017,0.00199,0.00511
0.0045,3.32e-05,0.00219,0.00239,0.00656
0.00601,5.69e-05,0.00261,0.00335,0.00782
0.00501,3.65e-05,0.00195,0.00228,0.00586
0.00563,4.4e-05,0.00296,0.00344,0.00889
0.00604,5.73e-05,0.00296,0.00368,0.00887
0.00352,2.92e-05,0.00138,0.00195,0.00414
0.00646,4.32e-05,0.00269,0.00359,0.00807
0.00532,4.4e-05,0.00241,0.00301,0.00723
0.00733,6.08e-05,0.00306,0.00443,0.00918
0.00615,5.13e-05,0.00272,0.00319,0.00816
0.00363,2.98e-05,0.00156,0.002,0.00468
0.00344,2.61e-05,0.0017,0.00196,0.00511
0.00389,3.47e-05,0.00161,0.00223,0.00484
0.00479,4.51e-05,0.00172,0.00253,0.00516
0.00624,5.28e-05,0.00305,0.00338,0.00915
0.00479,3.97e-05,0.00207,0.00241,0.0062
0.00607,5.25e-05,0.0031,0.003,0.0093
0.0073,5.61e-05,0.00381,0.00412,0.01142
0.00728,6.75e-05,0.00364,0.00338,0.01091
0.00569,5.74e-05,0.00247,0.00364,0.00742
0.00438,3.76e-05,0.00188,0.00256,0.00564
0.00455,4.15e-05,0.00195,0.00245,0.00584
0.00441,3.81e-05,0.00207,0.00256,0.0062
0.00881,7.04e-05,0.00414,0.00425,0.01243
0.00493,4.06e-05,0.00214,0.00278,0.00643
0.00645,5.13e-05,0.00244,0.00375,0.00733
0.00502,5e-05,0.00258,0.00311,0.00773
0.00438,3.5e-05,0.00177,0.00207,0.0053
0.00289,2.28e-05,0.0012,0.00156,0.00361
0.00357,3.16e-05,0.0017,0.0021,0.0051
0.00823,6.45e-05,0.00372,0.00477,0.01115
0.00409,3.52e-05,0.00214,0.00251,0.00641
0.00762,6.12e-05,0.00387,0.00355,0.01161
0.00373,3.13e-05,0.00193,0.00199,0.00578
0.0037,3e-05,0.00189,0.00207,0.00568
0.00649,5.69e-05,0.00324,0.00338,0.00971
0.00315,2.46e-05,0.00156,0.00175,0.00468
0.00457,4.04e-05,0.00198,0.00253,0.00594
0.00565,5.05e-05,0.00235,0.00318,0.00705
0.00517,4.88e-05,0.00174,0.00234,0.00522
0.00492,4.3e-05,0.00238,0.003,0.00713
0.00375,3.39e-05,0.00155,0.0021,0.00466
0.00526,3.82e-05,0.00217,0.00196,0.0065
0.00289,2.63e-05,0.00124,0.00166,0.00371
0.00556,5.77e-05,0.00244,0.00334,0.00732
0.00525,4.54e-05,0.00245,0.00289,0.00736
0.00508,4.47e-05,0.00258,0.00313,0.00773
0.00371,3.14e-05,0.00147,0.00207,0.0044
0.00277,2.23e-05,0.00123,0.00144,0.00369
0.00396,3.5e-05,0.00173,0.00254,0.0052
0.00951,9.81e-05,0.00548,0.00565,0.01645
0.00367,2.98e-05,0.00162,0.00191,0.00487
0.00384,3.8e-05,0.00173,0.00236,0.0052
0.0027,2.08e-05,0.00125,0.00159,0.00374
0.00391,3.1e-05,0.00166,0.00214,0.00498
0.00661,5.88e-05,0.00346,0.00287,0.01037
0.00504,3.88e-05,0.00216,0.00231,0.00648
0.00726,6.3e-05,0.00391,0.004,0.01173
0.00374,2.87e-05,0.00159,0.0018,0.00477
0.00407,3.4e-05,0.00209,0.00241,0.00626
0.00317,2.46e-05,0.00145,0.00184,0.00436
0.0063,5.88e-05,0.00334,0.00335,0.01003
0.00646,4.82e-05,0.00276,0.00224,0.00829
0.00649,5.32e-05,0.00267,0.0035,0.008
0.00507,4.66e-05,0.00193,0.00222,0.00578
0.00717,6.68e-05,0.00399,0.00354,0.01196
0.00577,5.12e-05,0.00264,0.00282,0.00791
0.0033,2.88e-05,0.00137,0.00193,0.00412
0.00347,2.73e-05,0.00126,0.00162,0.00378
0.0052,4.6e-05,0.00245,0.0024,0.00735
0.00339,3.15e-05,0.00097,0.00175,0.00291
0.00589,5.32e-05,0.00295,0.00271,0.00884
0.00426,3.76e-05,0.00184,0.00224,0.00552
0.00433,3.8e-05,0.00173,0.00236,0.0052
0.00409,3.43e-05,0.00194,0.00226,0.00583
0.00332,2.81e-05,0.00138,0.00187,0.00415
0.0045,4.49e-05,0.00151,0.00277,0.00453
0.00383,3e-05,0.00172,0.002,0.00517
0.0046,3.96e-05,0.00175,0.00254,0.00526
0.00618,5.25e-05,0.003,0.00356,0.00899
0.00291,2.46e-05,0.0015,0.00161,0.0045
0.00604,5.42e-05,0.00337,0.00335,0.01011
0.004,3.65e-05,0.0014,0.00217,0.0042
0.00746,6.81e-05,0.00312,0.00338,0.00936
0.00359,3.01e-05,0.00153,0.00213,0.0046
0.00444,3.99e-05,0.00209,0.00253,0.00628
0.00866,7.53e-05,0.0044,0.00454,0.01319
0.00513,5.01e-05,0.00245,0.00318,0.00736
0.0039,3.1e-05,0.00197,0.00232,0.00592
0.00507,4.41e-05,0.00232,0.00243,0.00695
0.00419,3.77e-05,0.00212,0.00243,0.00637
0.00819,8.68e-05,0.00396,0.00323,0.01188
0.00427,3.94e-05,0.00207,0.00253,0.00621
0.00849,7.65e-05,0.00408,0.00469,0.01225
0.00341,2.84e-05,0.00142,0.00191,0.00426
0.0033,3.13e-05,0.00126,0.00197,0.00379
0.00385,3.71e-05,0.00165,0.00246,0.00494
0.00371,3.05e-05,0.00195,0.00224,0.00586
0.00586,5.14e-05,0.0023,0.00303,0.00691
0.00541,5.11e-05,0.0021,0.00288,0.00629
0.00311,2.59e-05,0.0014,0.00183,0.00421
0.00431,4.25e-05,0.00216,0.00253,0.00649
0.00305,2.43e-05,0.00141,0.00189,0.00422
0.00357,2.94e-05,0.0016,0.00202,0.00479
0.00587,4.32e-05,0.00259,0.00296,0.00778
0.0036,2.99e-05,0.00191,0.00203,0.00573
0.00454,3.87e-05,0.0022,0.0023,0.0066
0.00354,2.84e-05,0.00168,0.00219,0.00503
0.00398,3.18e-05,0.00171,0.00198,0.00512
0.00389,3.23e-05,0.00178,0.00235,0.00533
0.00379,3.06e-05,0.00181,0.00214,0.00544
0.00349,2.84e-05,0.00176,0.00203,0.00528
0.00827,7.95e-05,0.00455,0.00413,0.01364
0.00346,2.66e-05,0.00162,0.00196,0.00485
0.00517,4.51e-05,0.00215,0.00294,0.00646
0.00594,5.36e-05,0.00239,0.00309,0.00718
0.00353,3.39e-05,0.00163,0.00217,0.00488
0.0061,5.6e-05,0.00284,0.00327,0.00853
0.00724,6.59e-05,0.00324,0.00397,0.00971
0.00618,4.95e-05,0.00275,0.00272,0.00825
0.0029,2.36e-05,0.00122,0.0015,0.00367
0.00451,4.54e-05,0.00163,0.00255,0.00488
0.00383,3.08e-05,0.00182,0.00208,0.00545
0.00271,2.09e-05,0.00125,0.00162,0.00374
0.00448,3.92e-05,0.00181,0.00256,0.00544
0.00398,3.65e-05,0.00169,0.00225,0.00508
0.00498,4.14e-05,0.0024,0.00268,0.00719
0.00518,4.83e-05,0.00223,0.00295,0.00669
0.00397,3.25e-05,0.00176,0.00194,0.00528
0.005,4.05e-05,0.00266,0.00304,0.00798
0.00379,2.98e-05,0.00177,0.00213,0.00532
0.00431,3.58e-05,0.00206,0.00253,0.00618
0.00545,4.27e-05,0.00214,0.00212,0.00643
0.00389,2.82e-05,0.00165,0.00146,0.00495
0.00406,2.95e-05,0.0018,0.00187,0.00539
0.00613,5.21e-05,0.00298,0.00367,0.00895
0.00279,2.17e-05,0.00118,0.00155,0.00355
0.00454,3.79e-05,0.00234,0.00245,0.00703
0.00618,4.57e-05,0.00299,0.00262,0.00896
0.00234,1.81e-05,0.00085,0.00132,0.00254
0.00564,5.03e-05,0.00257,0.00349,0.00771
0.00431,3.86e-05,0.00206,0.00235,0.00619
0.00561,4.84e-05,0.00245,0.00321,0.00734
0.00476,4.18e-05,0.00232,0.00231,0.00697
0.00729,5.98e-05,0.00299,0.0032,0.00898
0.00348,2.63e-05,0.00131,0.00152,0.00392
0.00298,2.76e-05,0.00096,0.00163,0.00288
0.00407,3.33e-05,0.0017,0.00195,0.00509
0.00243,1.84e-05,0.00106,0.00144,0.00318
0.00322,2.63e-05,0.00127,0.00166,0.0038
0.00364,3.05e-05,0.00141,0.00181,0.00423
0.00254,2.03e-05,0.00106,0.00152,0.00317
0.00439,3.98e-05,0.00176,0.00264,0.00528
0.00429,3.34e-05,0.00216,0.00209,0.00647
0.00961,7.04e-05,0.00549,0.00504,0.01647
0.00453,3.48e-05,0.00184,0.00217,0.00553
0.00764,5.64e-05,0.00393,0.00354,0.01179
0.00598,4.55e-05,0.00262,0.00293,0.00785
0.00801,5.83e-05,0.00378,0.00381,0.01134
0.0063,7.21e-05,0.00211,0.00346,0.00634
0.00625,5.57e-05,0.0035,0.0037,0.0105
0.0069,5.73e-05,0.00296,0.00336,0.00887
0.01062,8.54e-05,0.00526,0.00525,0.01579
0.00813,5.59e-05,0.00412,0.00339,0.01237
0.00688,5.27e-05,0.00326,0.00422,0.00979
0.0062,4.71e-05,0.00299,0.00349,0.00898
0.00394,2.98e-05,0.00183,0.00214,0.0055
0.0044,3.18e-05,0.00212,0.00249,0.00635
0.00337,2.22e-05,0.00183,0.00206,0.00549
0.00831,5.65e-05,0.00426,0.00335,0.01277
0.00747,5.23e-05,0.0044,0.00423,0.01319
0.00796,5.85e-05,0.00405,0.00377,0.01216
0.00611,4.95e-05,0.00287,0.00299,0.00861
0.00713,5.84e-05,0.00336,0.00376,0.01009
0.00504,3.93e-05,0.00205,0.00262,0.00616
0.01009,8.33e-05,0.00575,0.0054,0.01725
0.00825,6.87e-05,0.00438,0.00462,0.01314
0.00342,2.51e-05,0.00146,0.00173,0.00439
0.00612,4.13e-05,0.00343,0.00305,0.01029
0.00324,2.21e-05,0.0013,0.00154,0.0039
0.00482,3.5e-05,0.00154,0.0018,0.00462
0.00391,2.99e-05,0.00171,0.00213,0.00512
0.00482,3.48e-05,0.00208,0.00182,0.00623
0.00429,4.57e-05,0.00153,0.00266,0.00458
0.00522,4.35e-05,0.00257,0.00309,0.00771
0.0043,3.13e-05,0.0018,0.00242,0.00541
0.00416,3.1e-05,0.00206,0.00247,0.00619
0.00605,4.2e-05,0.00338,0.00322,0.01013
0.00493,3.64e-05,0.00247,0.00287,0.00741
0.00379,2.86e-05,0.00189,0.00219,0.00567
0.00561,4.36e-05,0.00265,0.00316,0.00794
0.00551,3.75e-05,0.00297,0.00303,0.0089
0.00427,2.75e-05,0.00204,0.00179,0.00613
0.00493,3.26e-05,0.00244,0.00238,0.00733
0.00969,6.64e-05,0.0053,0.00563,0.01591
0.00514,3.88e-05,0.00246,0.00228,0.00739
0.00433,3.21e-05,0.002,0.00224,0.006
0.00592,4.72e-05,0.00287,0.00277,0.0086
0.00618,4.97e-05,0.00254,0.00319,0.00761
0.00482,3.69e-05,0.00233,0.00242,0.00698
0.00522,4.31e-05,0.00258,0.00281,0.00773
0.00681,5.57e-05,0.00403,0.00354,0.01208
0.00663,5.53e-05,0.00322,0.00428,0.00965
0.00766,5.78e-05,0.00403,0.00321,0.01208
0.00434,2.87e-05,0.00168,0.00147,0.00503
0.00541,3.84e-05,0.00236,0.00218,0.00707
0.0028,1.95e-05,0.00132,0.0015,0.00396
0.00345,2.65e-05,0.00164,0.00204,0.00493
0.0053,3.8e-05,0.00204,0.00195,0.00611
0.00584,6.23e-05,0.00179,0.00288,0.00536
0.00621,4.73e-05,0.00296,0.00241,0.00887
0.00414,3.19e-05,0.00163,0.00205,0.00489
0.0065,4.69e-05,0.00322,0.00304,0.00965
0.00368,2.53e-05,0.0018,0.00227,0.00541
0.00399,2.96e-05,0.00196,0.00232,0.00588
0.00723,5.25e-05,0.00353,0.00282,0.01058
0.00338,2.47e-05,0.00142,0.00165,0.00425
0.00388,2.78e-05,0.00198,0.00202,0.00595
0.00337,2.18e-05,0.00154,0.00199,0.00461
0.0036,2.47e-05,0.0014,0.0017,0.00421
0.00814,5.51e-05,0.00411,0.00453,0.01232
0.00442,3.11e-05,0.00185,0.00222,0.00556
0.00425,3.13e-05,0.00185,0.00219,0.00555
0.00606,4.58e-05,0.00294,0.0028,0.00882
0.00669,5.4e-05,0.00293,0.00306,0.00878
0.00651,5.02e-05,0.00249,0.00236,0.00748
0.00544,4.53e-05,0.00252,0.00266,0.00755
0.00631,5.45e-05,0.00338,0.00373,0.01014
0.00589,4.99e-05,0.00305,0.00334,0.00916
0.00743,5.46e-05,0.00365,0.00426,0.01094
0.0027,1.8e-05,0.00136,0.00154,0.00407
0.00511,3.91e-05,0.00268,0.00289,0.00804
0.00729,5.63e-05,0.00339,0.00309,0.01017
0.00422,3.03e-05,0.00147,0.00211,0.00442
0.00451,3.25e-05,0.00231,0.0024,0.00693
0.0051,5.45e-05,0.00166,0.00241,0.00498
0.00656,5.31e-05,0.00308,0.00293,0.00923
0.00548,4.32e-05,0.00259,0.00259,0.00776
0.00734,5.58e-05,0.00378,0.00352,0.01133
0.00688,5.31e-05,0.0038,0.00337,0.0114
0.00936,6.98e-05,0.00511,0.00498,0.01533
0.00415,3.25e-05,0.00231,0.0023,0.00694
0.00403,2.91e-05,0.00178,0.00181,0.00534
0.01043,7.47e-05,0.00569,0.00458,0.01706
0.00443,3.16e-05,0.00201,0.00248,0.00603
0.00538,3.73e-05,0.00263,0.00273,0.00789
0.00589,4.29e-05,0.00301,0.00347,0.00903
0.00658,5.03e-05,0.00289,0.00252,0.00867
0.00742,6.36e-05,0.00334,0.00362,0.01003
0.00484,4e-05,0.00199,0.00264,0.00598
0.00578,4.48e-05,0.00294,0.0031,0.00883
0.00688,6.1e-05,0.00359,0.00326,0.01076
0.00774,6.08e-05,0.00414,0.00417,0.01243
0.00546,4.06e-05,0.00256,0.00229,0.00767
0.00815,5.54e-05,0.0038,0.0021,0.0114
0.00757,5.49e-05,0.0035,0.00337,0.0105
0.00739,5.35e-05,0.00309,0.00173,0.00928
0.00482,3.49e-05,0.00203,0.00219,0.0061
0.00615,4.65e-05,0.00281,0.00221,0.00843
0.00497,5.23e-05,0.00194,0.00254,0.00581
0.00459,3.4e-05,0.00188,0.00229,0.00565
0.00347,2.65e-05,0.00186,0.0019,0.00557
0.00533,3.96e-05,0.00253,0.00277,0.00759
0.00401,2.96e-05,0.00179,0.00231,0.00538
0.00522,3.78e-05,0.00312,0.00279,0.00935
0.00333,2.58e-05,0.00163,0.00192,0.0049
0.00351,2.55e-05,0.00157,0.00168,0.00471
0.00676,4.86e-05,0.00347,0.003,0.0104
0.00568,3.87e-05,0.00293,0.00239,0.00878
0.00712,4.71e-05,0.00364,0.00362,0.01091
0.00424,2.92e-05,0.00186,0.00242,0.00558
0.00543,3.76e-05,0.00228,0.00226,0.00685
0.00314,2.36e-05,0.00121,0.00167,0.00363
0.00551,4.66e-05,0.00255,0.00305,0.00764
0.00298,2.42e-05,0.00133,0.00176,0.004
0.00675,5.38e-05,0.00342,0.00272,0.01026
0.00761,6.19e-05,0.00387,0.0037,0.01161
0.00648,5.36e-05,0.00286,0.00355,0.00858
0.00573,4.62e-05,0.00281,0.00311,0.00842
0.0068,4.79e-05,0.00337,0.00247,0.01011
0.0044,2.98e-05,0.00172,0.00144,0.00517
0.00774,5.59e-05,0.00329,0.00301,0.00986
0.00942,6.49e-05,0.00509,0.00375,0.01527
0.00346,2.49e-05,0.00138,0.00152,0.00414
0.00697,4.91e-05,0.00401,0.00351,0.01202
0.00358,3.76e-05,0.00144,0.00219,0.00433
0.00491,3.68e-05,0.00234,0.00232,0.00701
0.00345,2.61e-05,0.00123,0.00173,0.0037
0.00409,2.92e-05,0.00216,0.00248,0.00647
0.00721,5.2e-05,0.00418,0.00341,0.01254
0.00321,2.3e-05,0.00139,0.00172,0.00416
0.00408,3.13e-05,0.00222,0.00215,0.00666
0.00269,1.96e-05,0.00122,0.00155,0.00365
0.00346,2.47e-05,0.00178,0.00193,0.00535
0.00513,3.27e-05,0.00255,0.00241,0.00766
0.00624,4.01e-05,0.00327,0.00344,0.00982
0.00688,4.67e-05,0.00411,0.00349,0.01232
0.00575,3.96e-05,0.00273,0.00277,0.0082
0.00446,3.3e-05,0.00176,0.0019,0.00528
0.00781,6.35e-05,0.00427,0.0041,0.0128
0.00673,5.02e-05,0.00308,0.00274,0.00925
0.00907,7.62e-05,0.00507,0.00428,0.0152
0.00718,6.1e-05,0.00372,0.00373,0.01116
0.00631,5.1e-05,0.00296,0.00266,0.00888
0.00526,6.02e-05,0.00142,0.00237,0.00426
0.00589,5.91e-05,0.00243,0.00325,0.0073
0.00689,7.56e-05,0.00256,0.00335,0.00767
0.0068,6.22e-05,0.00341,0.0031,0.01022
0.00613,6.95e-05,0.00196,0.00328,0.00587
0.00445,4.88e-05,0.0014,0.00223,0.00419
0.00416,3.78e-05,0.00163,0.0021,0.00488
0.00959,9.08e-05,0.0048,0.00483,0.0144
0.00851,9.26e-05,0.00395,0.00518,0.01185
0.00545,4.75e-05,0.00223,0.00221,0.0067
0.00761,7.87e-05,0.00299,0.00432,0.00898
0.00541,5.15e-05,0.00231,0.00305,0.00692
0.00421,3.86e-05,0.00174,0.00217,0.00521
0.00482,4.38e-05,0.00188,0.00244,0.00565
0.00949,9.37e-05,0.00401,0.00475,0.01203
0.00703,6.94e-05,0.00232,0.0034,0.00697
0.0045,4.55e-05,0.00187,0.00282,0.00561
0.00771,8.64e-05,0.00279,0.00435,0.00838
0.00614,6.82e-05,0.00268,0.00379,0.00803
0.00826,8.04e-05,0.00405,0.00473,0.01216
0.00541,6.03e-05,0.00237,0.00371,0.00712
0.0044,5.1e-05,0.00159,0.00253,0.00476
0.00624,6.27e-05,0.0019,0.00309,0.00569
0.00423,4.22e-05,0.0019,0.0027,0.0057
0.00404,3.56e-05,0.00169,0.00228,0.00507
0.00838,9.37e-05,0.00297,0.00493,0.00892
0.00711,7.76e-05,0.00208,0.00296,0.00624
0.00468,4.54e-05,0.00172,0.00227,0.00517
0.00407,3.73e-05,0.00169,0.00234,0.00506
0.00692,7.21e-05,0.0022,0.00344,0.00661
0.00536,4.89e-05,0.00214,0.00292,0.00643
0.00605,6.02e-05,0.00194,0.00288,0.00581
0.00399,3.83e-05,0.00154,0.00228,0.00462
0.00516,4.94e-05,0.00227,0.00328,0.00682
0.00459,4.1e-05,0.00158,0.00215,0.00475
0.00398,3.89e-05,0.00173,0.00228,0.00519
0.00768,7.53e-05,0.00416,0.00358,0.01247
0.00361,3.33e-05,0.00144,0.0021,0.00433
0.0034,3.15e-05,0.00133,0.00207,0.00399
0.0057,5.89e-05,0.00272,0.00299,0.00815
0.004,4.35e-05,0.00134,0.00213,0.00403
0.00587,6.36e-05,0.00234,0.00388,0.00701
0.00648,6.93e-05,0.00255,0.00352,0.00765
0.00436,4.39e-05,0.00131,0.00232,0.00394
0.00335,3.32e-05,0.00148,0.00247,0.00444
0.00596,6.39e-05,0.002,0.00341,0.00601
0.00604,6.65e-05,0.00296,0.00368,0.00887
0.00911,9.3e-05,0.00428,0.00466,0.01283
0.00598,6.96e-05,0.00204,0.00245,0.00613
0.00572,5.96e-05,0.002,0.00296,0.00601
0.00506,5.46e-05,0.00197,0.00282,0.00592
0.00584,5.33e-05,0.00177,0.0025,0.00531
0.00732,8.35e-05,0.00277,0.00388,0.00831
0.00354,3.86e-05,0.00157,0.00216,0.00472
0.00546,5.5e-05,0.00201,0.00312,0.00602
0.00625,5.74e-05,0.00199,0.00256,0.00597
0.00703,7.14e-05,0.00299,0.00357,0.00896
0.00538,4.77e-05,0.00204,0.00266,0.00612
0.00603,6.35e-05,0.00209,0.00357,0.00626
0.00564,5.44e-05,0.00213,0.00308,0.00638
0.00444,4.53e-05,0.00164,0.00282,0.00493
0.00473,4.52e-05,0.0014,0.00231,0.0042
0.00305,2.99e-05,0.00135,0.00188,0.00406
0.00526,5.1e-05,0.00212,0.0029,0.00636
0.00635,5.68e-05,0.00189,0.00264,0.00568
0.00557,5.28e-05,0.00258,0.00283,0.00773
0.00604,6.19e-05,0.00226,0.00262,0.00678
0.00463,5.22e-05,0.00169,0.00261,0.00508
0.00367,3.98e-05,0.00143,0.00214,0.0043
0.00569,6.14e-05,0.00237,0.0032,0.00712
0.00594,6.22e-05,0.00235,0.00249,0.00705
0.0046,4.37e-05,0.00191,0.00272,0.00573
0.00586,6.16e-05,0.00224,0.00269,0.00672
0.00865,9.54e-05,0.00365,0.00477,0.01094
0.00654,7.13e-05,0.00214,0.0034,0.00643
0.00521,5.73e-05,0.00143,0.00227,0.00429
0.00677,7.12e-05,0.00269,0.00295,0.00807
0.00683,7.56e-05,0.00254,0.00346,0.00763
0.00391,3.79e-05,0.00157,0.00232,0.00471
0.00524,6.04e-05,0.00219,0.00307,0.00657
0.00386,4.38e-05,0.00142,0.00225,0.00425
0.00636,6.41e-05,0.00242,0.00381,0.00727
0.00855,8.32e-05,0.0043,0.00431,0.01291
0.00349,3.31e-05,0.00127,0.00208,0.00381
0.00386,3.72e-05,0.00176,0.00229,0.00527
0.00499,4.7e-05,0.00176,0.00276,0.00529
0.00509,5.64e-05,0.00199,0.00278,0.00596
0.00679,6.92e-05,0.00234,0.00359,0.00701
0.00444,4e-05,0.00189,0.00253,0.00566
0.00359,3.25e-05,0.00153,0.00209,0.00459
0.00432,4.04e-05,0.00186,0.00254,0.00559
0.00838,8.69e-05,0.00361,0.00401,0.01082
0.00825,8.71e-05,0.00331,0.00461,0.00992
0.00808,7.99e-05,0.00372,0.00404,0.01117
0.00687,7.21e-05,0.00339,0.00357,0.01017
0.00613,6.69e-05,0.0027,0.0032,0.0081
0.00334,3.46e-05,0.001,0.00202,0.003
0.00586,6.32e-05,0.00205,0.00308,0.00615
0.00586,6.45e-05,0.0023,0.00285,0.0069
0.0067,6.03e-05,0.00267,0.00344,0.008
0.00789,7.66e-05,0.00333,0.00364,0.00999
0.00364,3.51e-05,0.00165,0.00219,0.00494
0.00845,8.67e-05,0.0038,0.00287,0.01139
0.00334,3.37e-05,0.00115,0.00175,0.00346
0.00474,4.36e-05,0.00206,0.00264,0.00618
0.0043,4.04e-05,0.00151,0.00258,0.00452
0.00851,7.94e-05,0.00319,0.00339,0.00958
0.00956,8.27e-05,0.00521,0.00447,0.01562
0.00571,5.14e-05,0.00212,0.003,0.00637
0.00544,4.97e-05,0.00275,0.00296,0.00824
0.00478,4.44e-05,0.00199,0.00245,0.00596
0.00503,4.59e-05,0.00226,0.0029,0.00678
0.00606,5.73e-05,0.00202,0.00269,0.00607
0.00645,5.71e-05,0.00235,0.00262,0.00706
0.00665,5.33e-05,0.00239,0.00305,0.00718
0.00803,7.45e-05,0.00362,0.00499,0.01085
0.00759,7.5e-05,0.00391,0.00397,0.01174
0.00529,5.44e-05,0.00201,0.0029,0.00604
0.00488,4.31e-05,0.00194,0.003,0.00582
0.00312,3.1e-05,0.00128,0.00216,0.00384
0.00482,4.74e-05,0.00137,0.00223,0.00411
0.00587,5.46e-05,0.00215,0.00308,0.00645
0.00877,8.88e-05,0.00442,0.00492,0.01325
0.00326,3.2e-05,0.00097,0.00159,0.00291
0.00672,6.38e-05,0.00227,0.00314,0.00682
0.00583,5.43e-05,0.00205,0.00248,0.00615
0.00513,4.42e-05,0.00143,0.00224,0.00428
0.00862,8.67e-05,0.00417,0.00464,0.0125
0.00631,6.61e-05,0.00206,0.00235,0.00618
0.00554,5.36e-05,0.00189,0.00291,0.00567
0.00498,4.67e-05,0.00193,0.00286,0.00579
0.00593,5.17e-05,0.00205,0.00275,0.00616
0.00584,4.92e-05,0.00183,0.00222,0.00548
0.00402,3.66e-05,0.00138,0.00225,0.00413
0.0082,7.04e-05,0.0037,0.00372,0.0111
0.00504,4.67e-05,0.00229,0.00318,0.00688
0.00591,5.1e-05,0.00225,0.003,0.00676
0.0083,7.58e-05,0.00349,0.00368,0.01048
0.00442,3.94e-05,0.00183,0.00235,0.00548
0.00527,4.37e-05,0.00168,0.00229,0.00504
0.0062,5.67e-05,0.00236,0.00264,0.00707
0.00531,5.51e-05,0.00178,0.00238,0.00534
0.00446,4.21e-05,0.00162,0.00225,0.00485
0.00516,5.09e-05,0.00252,0.0032,0.00757
0.00481,4.34e-05,0.00144,0.00239,0.00431
0.00868,7.82e-05,0.00432,0.00391,0.01297
0.00522,5e-05,0.00197,0.00296,0.00591
0.0074,7.87e-05,0.00289,0.00403,0.00866
0.00508,2.71e-05,0.00268,0.00279,0.00805
0.0087,4.74e-05,0.00462,0.00441,0.01387
0.0054,3.14e-05,0.00229,0.0026,0.00688
0.00425,2.38e-05,0.00218,0.00229,0.00655
0.0036,2.03e-05,0.00152,0.00168,0.00457
0.00397,2.26e-05,0.00203,0.00222,0.0061
0.00419,2.41e-05,0.00214,0.00234,0.00641
0.00401,2.19e-05,0.00209,0.00213,0.00626
0.00346,1.99e-05,0.00152,0.00169,0.00456
0.00291,1.62e-05,0.00141,0.00162,0.00422
0.0038,2.18e-05,0.00183,0.00197,0.00548
0.00627,3.22e-05,0.00359,0.00327,0.01076
0.00282,1.56e-05,0.00147,0.00161,0.00441
0.00299,1.65e-05,0.00154,0.00167,0.00462
0.00495,2.71e-05,0.00281,0.00284,0.00842
0.00318,1.88e-05,0.0015,0.00172,0.00449
0.00563,3.24e-05,0.00307,0.0026,0.00922
0.00425,2.43e-05,0.00205,0.00203,0.00614
0.00533,2.8e-05,0.00297,0.00306,0.00891
0.00275,1.42e-05,0.00136,0.00146,0.00407
0.00249,1.33e-05,0.00109,0.00139,0.00327
0.00255,1.36e-05,0.00126,0.00144,0.00379
0.00332,1.78e-05,0.00153,0.00179,0.0046
